id,loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,purpose,dti,fico_range_low
128358376,2000.0, 36 months,24.85,E,E3,2 years,RENT,35000.0,Feb-2018,major_purchase,72.51,665.0
55288490,8850.0, 36 months,18.55,E,E2,3 years,MORTGAGE,19800.0,Jul-2015,debt_consolidation,19.03,685.0
117249462,7200.0, 36 months,22.91,E,E1,7 years,RENT,78000.0,Aug-2017,debt_consolidation,22.38,695.0
143962133,30000.0, 60 months,25.34,E,E3,6 years,RENT,92500.0,Nov-2018,debt_consolidation,29.16,710.0
16472131,29400.0, 60 months,19.52,E,E2,10+ years,MORTGAGE,110000.0,May-2014,debt_consolidation,8.78,695.0
12436331,12175.0, 36 months,19.99,E,E1,6 years,OWN,36000.0,Feb-2014,credit_card,25.33,670.0
103470552,4000.0, 36 months,22.74,E,E1,1 year,RENT,56000.0,Apr-2017,medical,19.07,730.0
43510374,15775.0, 36 months,18.25,E,E1,4 years,RENT,32000.0,Apr-2015,debt_consolidation,13.65,665.0
144224889,21000.0, 60 months,24.37,E,E2,10+ years,MORTGAGE,269000.0,Nov-2018,debt_consolidation,9.37,670.0
100061294,11200.0, 36 months,22.74,E,E1,10+ years,MORTGAGE,56000.0,Mar-2017,credit_card,28.27,685.0
68527974,9000.0, 36 months,19.89,E,E3,5 years,RENT,42000.0,Jan-2016,debt_consolidation,39.8,690.0
107068527,28800.0, 60 months,23.99,E,E2,3 years,RENT,105000.0,May-2017,credit_card,29.1,690.0
3675370,2400.0, 36 months,21.0,E,E2,10+ years,OWN,82000.0,Mar-2013,small_business,1.13,695.0
137736767,16000.0, 60 months,26.31,E,E4,10+ years,RENT,149000.0,Aug-2018,other,0.56,745.0
109282698,16000.0, 60 months,23.88,E,E2,2 years,MORTGAGE,46500.0,May-2017,debt_consolidation,10.3,720.0
41122356,35000.0, 60 months,21.67,E,E5,5 years,RENT,98000.0,Feb-2015,credit_card,22.1,675.0
140309995,8000.0, 36 months,27.27,E,E5,,MORTGAGE,21600.0,Sep-2018,debt_consolidation,16.94,665.0
130032620,30000.0, 36 months,26.77,E,E5,10+ years,RENT,79000.0,Mar-2018,debt_consolidation,16.59,710.0
136193327,6300.0, 36 months,25.34,E,E3,3 years,RENT,78000.0,Jul-2018,debt_consolidation,21.28,670.0
61432442,4800.0, 36 months,19.19,E,E3,2 years,RENT,30000.0,Oct-2015,other,24.8,670.0
44085299,20000.0, 60 months,18.84,E,E2,10+ years,RENT,66000.0,Mar-2015,debt_consolidation,20.82,660.0
14490508,12275.0, 60 months,21.18,E,E3,10+ years,RENT,35248.86,Apr-2014,debt_consolidation,25.98,665.0
4435401,13750.0, 60 months,21.98,E,E4,7 years,MORTGAGE,52000.0,May-2013,debt_consolidation,18.23,695.0
139354263,15000.0, 60 months,27.27,E,E5,< 1 year,OWN,35000.0,Aug-2018,debt_consolidation,23.66,675.0
65059320,20000.0, 60 months,18.49,E,E2,10+ years,MORTGAGE,72000.0,Nov-2015,debt_consolidation,12.89,700.0
12355135,14175.0, 60 months,22.45,E,E5,10+ years,MORTGAGE,36012.0,Feb-2014,home_improvement,2.3,700.0
5454839,21200.0, 60 months,21.0,E,E2,10+ years,RENT,48000.0,Jun-2013,debt_consolidation,16.85,670.0
39731454,30000.0, 60 months,19.24,E,E2,4 years,RENT,180000.0,Feb-2015,small_business,5.93,710.0
853204,12600.0, 60 months,18.39,E,E2,2 years,OWN,63000.0,Aug-2011,debt_consolidation,14.67,670.0
52027928,24400.0, 60 months,19.99,E,E4,10+ years,OWN,55500.0,Jun-2015,debt_consolidation,23.42,685.0
48608023,35000.0, 36 months,20.49,E,E4,2 years,MORTGAGE,206000.0,May-2015,other,11.2,680.0
125153420,12375.0, 36 months,26.3,E,E5,10+ years,RENT,60000.0,Dec-2017,debt_consolidation,30.86,710.0
28823643,12600.0, 36 months,18.99,E,E1,6 years,MORTGAGE,37000.0,Oct-2014,debt_consolidation,26.53,705.0
61502796,5875.0, 36 months,18.25,E,E1,10+ years,RENT,56000.0,Oct-2015,debt_consolidation,8.34,695.0
13098154,21750.0, 60 months,21.18,E,E3,< 1 year,RENT,65000.0,Apr-2014,debt_consolidation,19.6,660.0
98768476,18475.0, 60 months,22.74,E,E1,10+ years,MORTGAGE,70000.0,Mar-2017,credit_card,22.65,675.0
100449698,16000.0, 60 months,22.74,E,E1,10+ years,MORTGAGE,98000.0,Mar-2017,debt_consolidation,20.01,685.0
130373978,19100.0, 36 months,26.77,E,E5,4 years,RENT,72000.0,Mar-2018,house,20.85,680.0
141371895,30000.0, 60 months,27.27,E,E5,5 years,OWN,78000.0,Oct-2018,debt_consolidation,22.34,700.0
85621482,4000.0, 36 months,23.99,E,E2,8 years,MORTGAGE,47000.0,Jul-2016,credit_card,22.7,675.0
2296962,18000.0, 60 months,21.98,E,E4,2 years,RENT,44000.0,Dec-2012,debt_consolidation,23.97,675.0
142158383,9750.0, 36 months,23.4,E,E1,10+ years,MORTGAGE,25500.0,Oct-2018,debt_consolidation,24.89,675.0
73875630,12000.0, 60 months,22.45,E,E5,3 years,MORTGAGE,82000.0,Mar-2016,debt_consolidation,24.95,665.0
85350185,4400.0, 36 months,24.49,E,E3,10+ years,RENT,49000.0,Jul-2016,debt_consolidation,32.87,690.0
1032493,12300.0, 60 months,19.91,E,E4,6 years,MORTGAGE,41000.0,Dec-2011,credit_card,24.91,665.0
128914913,35000.0, 60 months,26.3,E,E5,10+ years,MORTGAGE,90000.0,Mar-2018,debt_consolidation,34.55,690.0
30205294,18600.0, 36 months,19.52,E,E2,2 years,RENT,80000.0,Oct-2014,small_business,8.52,660.0
56060975,15100.0, 36 months,20.99,E,E5,10+ years,MORTGAGE,36000.0,Jul-2015,credit_card,29.27,690.0
51846231,23400.0, 60 months,19.99,E,E4,10+ years,RENT,58500.0,Jun-2015,debt_consolidation,27.16,665.0
118161950,16800.0, 60 months,24.85,E,E3,8 years,MORTGAGE,65000.0,Sep-2017,credit_card,43.11,680.0
60924527,15000.0, 60 months,20.99,E,E5,1 year,RENT,71400.0,Oct-2015,debt_consolidation,16.89,675.0
63524503,21825.0, 36 months,19.19,E,E3,5 years,RENT,52000.0,Oct-2015,debt_consolidation,23.12,670.0
66045198,34500.0, 36 months,18.2,E,E1,3 years,OWN,75000.0,Nov-2015,major_purchase,22.59,665.0
46652295,8225.0, 36 months,19.52,E,E3,5 years,RENT,27698.0,May-2015,medical,5.85,680.0
135898634,17000.0, 60 months,26.77,E,E5,10+ years,OWN,65000.0,Jun-2018,credit_card,21.53,660.0
91527102,16475.0, 60 months,25.49,E,E4,9 years,RENT,58000.0,Nov-2016,credit_card,20.05,675.0
99954442,7500.0, 36 months,23.99,E,E2,10+ years,RENT,120000.0,Mar-2017,moving,13.85,680.0
71865344,24000.0, 60 months,19.99,E,E1,10+ years,RENT,65000.0,Mar-2016,debt_consolidation,25.72,670.0
716791,10000.0, 60 months,16.4,E,E1,4 years,MORTGAGE,100008.0,Apr-2011,major_purchase,14.13,675.0
61532087,13375.0, 60 months,19.99,E,E4,5 years,MORTGAGE,73000.0,Oct-2015,debt_consolidation,25.35,670.0
56964823,10000.0, 60 months,18.25,E,E1,2 years,RENT,70000.0,Aug-2015,debt_consolidation,14.01,690.0
72261543,7150.0, 36 months,21.18,E,E3,,OWN,22400.0,Feb-2016,other,27.2,695.0
11665404,18275.0, 60 months,20.5,E,E1,6 years,MORTGAGE,55000.0,Feb-2014,debt_consolidation,22.15,680.0
78578303,16800.0, 60 months,22.35,E,E2,1 year,MORTGAGE,53000.0,Jun-2016,home_improvement,17.03,665.0
46747937,21100.0, 60 months,18.25,E,E1,< 1 year,MORTGAGE,60000.0,May-2015,debt_consolidation,17.42,715.0
76437973,12800.0, 60 months,19.99,E,E1,8 years,RENT,32000.0,May-2016,debt_consolidation,37.13,660.0
80538139,18000.0, 60 months,20.99,E,E1,3 years,MORTGAGE,71436.0,Jun-2016,debt_consolidation,17.35,690.0
50656491,7400.0, 36 months,19.19,E,E3,10+ years,OWN,42000.0,Jun-2015,debt_consolidation,28.34,680.0
19067445,25200.0, 60 months,20.2,E,E3,6 years,MORTGAGE,75000.0,Jun-2014,credit_card,28.35,660.0
90204411,25300.0, 60 months,25.29,E,E5,10+ years,OWN,55000.0,Sep-2016,home_improvement,9.93,725.0
83374213,40000.0, 60 months,22.39,E,E1,10+ years,MORTGAGE,190000.0,Jun-2016,debt_consolidation,23.52,700.0
27681649,16125.0, 36 months,18.99,E,E1,6 years,RENT,125330.0,Oct-2014,other,5.42,755.0
96143347,14400.0, 36 months,22.74,E,E1,2 years,RENT,60000.0,Dec-2016,debt_consolidation,23.82,665.0
95317701,16000.0, 60 months,22.74,E,E1,10+ years,RENT,58000.0,Dec-2016,debt_consolidation,30.86,665.0
57146310,17500.0, 60 months,18.25,E,E1,,OWN,35000.0,Aug-2015,credit_card,35.19,715.0
581087,25000.0, 36 months,17.56,E,E4,3 years,RENT,150000.0,Sep-2010,debt_consolidation,8.34,690.0
117957020,4000.0, 36 months,24.85,E,E3,2 years,RENT,46800.0,Sep-2017,other,21.92,700.0
102095162,10400.0, 36 months,25.49,E,E4,2 years,RENT,35000.0,Mar-2017,car,9.88,665.0
52018160,7200.0, 36 months,18.55,E,E2,6 years,OWN,20000.0,Jun-2015,debt_consolidation,23.83,680.0
69615082,14000.0, 60 months,18.99,E,E1,2 years,RENT,33976.0,Jan-2016,debt_consolidation,9.47,685.0
144520553,6500.0, 36 months,23.4,E,E1,10+ years,MORTGAGE,125000.0,Dec-2018,debt_consolidation,16.77,665.0
123987911,14000.0, 60 months,26.3,E,E5,3 years,RENT,28000.0,Nov-2017,debt_consolidation,58.21,690.0
13016233,6925.0, 36 months,19.99,E,E1,3 years,MORTGAGE,24000.0,Apr-2014,debt_consolidation,23.3,720.0
6235563,20000.0, 60 months,22.2,E,E4,< 1 year,RENT,62000.0,Jul-2013,debt_consolidation,18.84,680.0
38447552,8075.0, 36 months,20.99,E,E4,10+ years,MORTGAGE,40000.0,Jan-2015,debt_consolidation,16.47,700.0
58320799,17800.0, 60 months,18.55,E,E2,10+ years,RENT,39480.0,Aug-2015,other,19.67,675.0
131124253,5000.0, 36 months,22.9,E,E1,10+ years,MORTGAGE,21022.0,Apr-2018,debt_consolidation,32.72,670.0
8544703,12875.0, 36 months,21.0,E,E1,,MORTGAGE,45400.0,Nov-2013,credit_card,23.05,670.0
132308704,1400.0, 36 months,23.87,E,E2,,RENT,39360.0,May-2018,moving,55.88,665.0
87134089,12000.0, 60 months,24.99,E,E4,1 year,RENT,30000.0,Aug-2016,debt_consolidation,20.68,670.0
69614899,35000.0, 60 months,20.5,E,E4,2 years,RENT,225000.0,Jan-2016,credit_card,13.51,710.0
75304891,16000.0, 60 months,21.18,E,E3,5 years,RENT,47500.0,Mar-2016,other,37.32,680.0
78072140,26900.0, 60 months,20.99,E,E1,10+ years,MORTGAGE,57400.0,Apr-2016,debt_consolidation,25.21,680.0
119958342,20000.0, 60 months,23.88,E,E2,< 1 year,MORTGAGE,225000.0,Sep-2017,debt_consolidation,8.63,680.0
109141556,10000.0, 36 months,25.82,E,E4,10+ years,MORTGAGE,288000.0,May-2017,debt_consolidation,24.64,675.0
47747224,8000.0, 36 months,18.84,E,E2,< 1 year,RENT,36000.0,May-2015,major_purchase,5.75,670.0
66551108,18475.0, 60 months,19.99,E,E4,6 years,RENT,70000.0,Dec-2015,debt_consolidation,15.69,675.0
65875492,6000.0, 36 months,18.49,E,E2,,RENT,32424.0,Dec-2015,debt_consolidation,29.02,685.0
56010767,24000.0, 60 months,18.25,E,E1,10+ years,MORTGAGE,88000.0,Aug-2015,debt_consolidation,23.65,700.0
143710267,15000.0, 60 months,27.27,E,E5,10+ years,OWN,235000.0,Dec-2018,major_purchase,2.56,690.0
65874534,35000.0, 60 months,18.99,E,E3,10+ years,RENT,115942.0,Nov-2015,credit_card,16.81,680.0
91427820,13500.0, 60 months,25.49,E,E4,10+ years,MORTGAGE,115000.0,Nov-2016,debt_consolidation,32.31,680.0
19666633,8600.0, 36 months,22.15,E,E5,5 years,RENT,24000.0,Jul-2014,debt_consolidation,32.05,670.0
58582326,35000.0, 60 months,19.19,E,E3,1 year,RENT,120000.0,Aug-2015,home_improvement,3.04,660.0
102319488,8000.0, 36 months,25.49,E,E4,4 years,RENT,58000.0,Mar-2017,other,27.17,670.0
142981871,6000.0, 36 months,23.4,E,E1,10+ years,RENT,80000.0,Nov-2018,debt_consolidation,17.91,665.0
19076104,17225.0, 60 months,22.15,E,E5,8 years,MORTGAGE,48000.0,Jul-2014,debt_consolidation,23.6,670.0
140290672,30000.0, 36 months,23.4,E,E1,10+ years,RENT,77000.0,Oct-2018,debt_consolidation,27.9,685.0
1681116,30225.0, 60 months,22.47,E,E5,10+ years,MORTGAGE,68000.0,Nov-2012,debt_consolidation,24.45,690.0
41161904,20000.0, 60 months,18.25,E,E1,4 years,MORTGAGE,55609.0,Feb-2015,debt_consolidation,22.71,690.0
129045213,16000.0, 36 months,25.82,E,E4,2 years,MORTGAGE,50000.0,Feb-2018,debt_consolidation,32.21,675.0
71035589,30000.0, 60 months,21.18,E,E3,10+ years,RENT,75000.0,Feb-2016,debt_consolidation,33.17,660.0
39632147,25000.0, 60 months,18.54,E,E1,10+ years,MORTGAGE,80666.0,Jan-2015,debt_consolidation,18.82,675.0
42413981,18750.0, 60 months,21.67,E,E5,10+ years,MORTGAGE,44800.0,Mar-2015,debt_consolidation,17.17,675.0
603999,4000.0, 60 months,16.32,E,E2,5 years,MORTGAGE,72000.0,Oct-2010,home_improvement,4.2,680.0
137233771,15000.0, 60 months,27.27,E,E5,< 1 year,OWN,58000.0,Jul-2018,debt_consolidation,8.71,665.0
54168296,20000.0, 60 months,19.99,E,E4,10+ years,MORTGAGE,100000.0,Jul-2015,debt_consolidation,19.43,675.0
48010488,21975.0, 60 months,18.25,E,E1,10+ years,RENT,60000.0,May-2015,debt_consolidation,12.34,740.0
91052392,32550.0, 60 months,24.74,E,E3,5 years,MORTGAGE,112000.0,Oct-2016,debt_consolidation,18.74,685.0
20719414,31500.0, 60 months,20.2,E,E3,10+ years,MORTGAGE,140000.0,Jul-2014,debt_consolidation,28.2,695.0
119044492,3000.0, 36 months,24.85,E,E3,< 1 year,RENT,30000.0,Sep-2017,other,20.2,725.0
15350381,15425.0, 36 months,20.49,E,E2,7 years,MORTGAGE,65000.0,May-2014,debt_consolidation,19.77,675.0
127053802,6300.0, 36 months,22.91,E,E1,,OWN,12000.0,Feb-2018,credit_card,14.6,685.0
39805757,12000.0, 60 months,19.24,E,E2,7 years,MORTGAGE,75000.0,Jan-2015,credit_card,13.22,680.0
43472356,20000.0, 60 months,18.25,E,E1,5 years,OWN,130000.0,Apr-2015,debt_consolidation,8.24,675.0
139821925,1500.0, 36 months,23.4,E,E1,5 years,RENT,55000.0,Sep-2018,debt_consolidation,2.9,690.0
39805201,22400.0, 60 months,20.99,E,E4,6 years,MORTGAGE,45000.0,Jan-2015,other,11.33,665.0
124092770,20000.0, 60 months,24.85,E,E3,3 years,MORTGAGE,55000.0,Nov-2017,debt_consolidation,23.67,675.0
44140066,9125.0, 36 months,21.67,E,E5,2 years,RENT,30500.0,Mar-2015,debt_consolidation,36.44,665.0
109957386,10400.0, 36 months,25.82,E,E4,,OWN,59000.0,May-2017,debt_consolidation,11.31,685.0
1106661,30000.0, 60 months,19.42,E,E3,3 years,MORTGAGE,90000.0,Jan-2012,debt_consolidation,10.61,700.0
72715876,35000.0, 60 months,20.75,E,E2,10+ years,OWN,150000.0,Feb-2016,home_improvement,14.0,665.0
144265836,15000.0, 60 months,27.27,E,E5,1 year,MORTGAGE,72000.0,Nov-2018,debt_consolidation,25.82,690.0
25527021,11200.0, 36 months,19.52,E,E2,10+ years,OWN,54000.0,Sep-2014,debt_consolidation,17.21,670.0
1390080,26000.0, 36 months,21.98,E,E4,< 1 year,RENT,120000.0,Jul-2012,credit_card,12.22,660.0
45242183,13200.0, 60 months,18.25,E,E1,10+ years,MORTGAGE,52000.0,Apr-2015,debt_consolidation,17.47,680.0
76436373,24000.0, 60 months,19.99,E,E1,10+ years,MORTGAGE,80000.0,Apr-2016,home_improvement,11.15,665.0
12886899,4525.0, 36 months,19.52,E,E2,10+ years,MORTGAGE,52000.0,Jun-2014,debt_consolidation,11.45,660.0
94306564,2000.0, 36 months,26.24,E,E5,2 years,MORTGAGE,38000.0,Dec-2016,vacation,13.83,695.0
108609644,21000.0, 60 months,23.88,E,E2,2 years,OWN,114500.0,May-2017,debt_consolidation,28.19,660.0
41216421,25000.0, 60 months,19.52,E,E3,< 1 year,MORTGAGE,131000.0,Mar-2015,debt_consolidation,17.14,685.0
120234284,3600.0, 36 months,24.85,E,E3,10+ years,RENT,42000.0,Oct-2017,other,24.51,660.0
39581359,15350.0, 36 months,19.99,E,E3,10+ years,OWN,48000.0,Jan-2015,other,18.77,660.0
1400329,35000.0, 60 months,21.49,E,E3,3 years,MORTGAGE,104000.0,Sep-2012,debt_consolidation,21.54,720.0
1392467,8125.0, 36 months,21.0,E,E2,4 years,RENT,60000.0,Jul-2012,other,8.76,660.0
34682926,35000.0, 60 months,19.99,E,E3,10+ years,MORTGAGE,80805.0,Nov-2014,debt_consolidation,22.87,685.0
55707247,13825.0, 60 months,19.99,E,E4,10+ years,MORTGAGE,80000.0,Jul-2015,other,10.76,685.0
115249145,10000.0, 36 months,24.85,E,E3,1 year,RENT,45000.0,Aug-2017,credit_card,18.74,690.0
35653795,8975.0, 36 months,19.99,E,E3,8 years,RENT,25000.0,Nov-2014,major_purchase,8.21,670.0
60783115,16800.0, 60 months,19.19,E,E3,10+ years,MORTGAGE,51000.0,Oct-2015,debt_consolidation,13.79,690.0
60586371,14500.0, 60 months,20.99,E,E5,< 1 year,RENT,40000.0,Sep-2015,debt_consolidation,26.94,660.0
29013696,19375.0, 60 months,22.15,E,E5,10+ years,MORTGAGE,58000.0,Oct-2014,debt_consolidation,19.28,680.0
68573127,27350.0, 60 months,19.48,E,E2,3 years,RENT,120000.0,Dec-2015,debt_consolidation,24.12,700.0
122191817,8875.0, 36 months,24.85,E,E3,4 years,RENT,48000.0,Nov-2017,renewable_energy,27.8,665.0
98126452,21750.0, 36 months,23.99,E,E2,,RENT,51792.0,Mar-2017,debt_consolidation,20.16,690.0
68901168,7275.0, 36 months,19.89,E,E3,6 years,RENT,26000.0,Jan-2016,debt_consolidation,36.29,665.0
55230786,12600.0, 60 months,18.25,E,E1,< 1 year,RENT,92040.0,Jul-2015,debt_consolidation,21.55,665.0
110361696,23900.0, 60 months,26.3,E,E5,10+ years,RENT,140000.0,Jul-2017,other,11.92,685.0
138875492,10000.0, 60 months,25.34,E,E3,10+ years,MORTGAGE,255000.0,Aug-2018,credit_card,19.95,680.0
12466143,18125.0, 60 months,19.99,E,E1,2 years,RENT,50500.0,Mar-2014,debt_consolidation,23.62,665.0
94097470,22000.0, 60 months,26.24,E,E5,3 years,RENT,50000.0,Nov-2016,debt_consolidation,33.99,690.0
55228620,25200.0, 60 months,19.99,E,E4,2 years,RENT,60000.0,Jul-2015,debt_consolidation,34.26,670.0
145452512,16000.0, 60 months,27.27,E,E5,10+ years,MORTGAGE,120000.0,Dec-2018,other,16.43,665.0
56562682,11850.0, 60 months,18.25,E,E1,3 years,RENT,39000.0,Aug-2015,credit_card,16.83,660.0
85515751,27300.0, 36 months,24.49,E,E3,3 years,RENT,65000.0,Aug-2016,debt_consolidation,25.0,670.0
95268602,20000.0, 36 months,22.74,E,E1,10+ years,OWN,52000.0,Dec-2016,debt_consolidation,25.43,670.0
136533226,7400.0, 36 months,27.27,E,E5,2 years,OWN,51000.0,Jul-2018,credit_card,30.85,695.0
38554779,6950.0, 36 months,18.54,E,E1,3 years,MORTGAGE,24960.0,Jan-2015,debt_consolidation,25.48,690.0
5957638,19200.0, 60 months,20.8,E,E1,10+ years,MORTGAGE,45000.0,Jul-2013,debt_consolidation,3.36,680.0
63438309,26000.0, 60 months,19.19,E,E3,9 years,MORTGAGE,52000.0,Oct-2015,debt_consolidation,30.56,670.0
22411558,28775.0, 60 months,20.2,E,E3,2 years,MORTGAGE,97000.0,Jul-2014,debt_consolidation,5.78,680.0
132075240,2200.0, 36 months,22.9,E,E1,10+ years,OWN,41000.0,Apr-2018,credit_card,26.7,680.0
94382841,22500.0, 60 months,22.74,E,E1,10+ years,MORTGAGE,45000.0,Dec-2016,credit_card,29.49,695.0
388497,8000.0, 36 months,15.68,E,E1,5 years,MORTGAGE,80000.0,Mar-2009,debt_consolidation,16.3,660.0
144407384,10000.0, 36 months,24.37,E,E2,10+ years,OWN,44000.0,Dec-2018,debt_consolidation,33.09,670.0
75951977,30000.0, 60 months,20.75,E,E2,< 1 year,RENT,70000.0,Apr-2016,credit_card,21.66,670.0
6707052,14400.0, 60 months,21.6,E,E3,2 years,OWN,98000.0,Aug-2013,debt_consolidation,18.07,715.0
21490809,23900.0, 60 months,18.99,E,E1,7 years,MORTGAGE,150000.0,Aug-2014,medical,7.1,710.0
75142464,10200.0, 60 months,21.97,E,E4,6 years,RENT,44500.0,Apr-2016,debt_consolidation,16.45,665.0
70953821,5000.0, 36 months,19.99,E,E1,,MORTGAGE,28000.0,Feb-2016,credit_card,34.98,660.0
118209590,1500.0, 36 months,23.88,E,E2,5 years,RENT,85000.0,Sep-2017,other,10.07,665.0
60105160,18000.0, 60 months,18.25,E,E1,6 years,RENT,56300.0,Sep-2015,debt_consolidation,20.14,675.0
126817852,10000.0, 60 months,25.82,E,E4,10+ years,MORTGAGE,75000.0,Jan-2018,home_improvement,15.23,710.0
81468386,30375.0, 36 months,22.35,E,E2,10+ years,MORTGAGE,74000.0,Jun-2016,debt_consolidation,32.06,690.0
139276870,4800.0, 36 months,24.37,E,E2,,RENT,15036.0,Sep-2018,moving,18.99,740.0
66422051,6450.0, 36 months,18.2,E,E1,1 year,RENT,123183.0,Dec-2015,debt_consolidation,18.42,660.0
142033357,10000.0, 60 months,27.27,E,E5,4 years,OWN,39850.0,Oct-2018,debt_consolidation,21.2,675.0
167669,4200.0, 36 months,13.43,E,E1,1 year,MORTGAGE,30000.0,Dec-2007,debt_consolidation,13.16,645.0
10169930,11100.0, 60 months,20.5,E,E1,< 1 year,MORTGAGE,58000.0,Jan-2014,debt_consolidation,12.41,660.0
97593955,28000.0, 60 months,22.74,E,E1,< 1 year,RENT,155000.0,Feb-2017,credit_card,9.38,685.0
141385435,30000.0, 60 months,26.31,E,E4,4 years,MORTGAGE,75000.0,Oct-2018,home_improvement,1.38,735.0
144592563,10000.0, 60 months,25.34,E,E3,,RENT,20000.0,Dec-2018,medical,35.05,755.0
125391535,14000.0, 60 months,25.82,E,E4,4 years,OWN,70000.0,Dec-2017,debt_consolidation,20.08,690.0
138143315,7400.0, 36 months,27.27,E,E5,1 year,RENT,60000.0,Aug-2018,other,14.52,690.0
79483119,8975.0, 36 months,23.32,E,E3,1 year,RENT,26448.0,May-2016,debt_consolidation,35.75,710.0
8568131,13225.0, 60 months,22.4,E,E3,5 years,RENT,44223.0,Nov-2013,major_purchase,14.19,695.0
138921581,36000.0, 60 months,25.34,E,E3,< 1 year,MORTGAGE,65000.0,Aug-2018,debt_consolidation,29.71,685.0
51888082,15300.0, 60 months,19.19,E,E3,10+ years,OWN,45000.0,Jun-2015,debt_consolidation,31.2,680.0
64721521,35000.0, 60 months,18.49,E,E2,5 years,MORTGAGE,88000.0,Nov-2015,debt_consolidation,17.31,665.0
77031360,14000.0, 60 months,22.35,E,E2,1 year,MORTGAGE,50000.0,May-2016,debt_consolidation,6.0,660.0
55472164,15825.0, 60 months,20.99,E,E5,10+ years,MORTGAGE,59500.0,Aug-2015,debt_consolidation,32.57,685.0
56079047,8425.0, 36 months,18.55,E,E2,1 year,MORTGAGE,67000.0,Jul-2015,debt_consolidation,33.14,670.0
23953374,7000.0, 36 months,20.99,E,E4,6 years,OWN,112000.0,Aug-2014,debt_consolidation,10.28,675.0
90408970,32500.0, 60 months,24.49,E,E3,6 years,OWN,65000.0,Oct-2016,debt_consolidation,18.22,700.0
65781258,13925.0, 60 months,20.99,E,E5,10+ years,MORTGAGE,68640.0,Nov-2015,debt_consolidation,26.82,660.0
65037776,4625.0, 36 months,19.99,E,E4,8 years,RENT,45000.0,Nov-2015,debt_consolidation,19.09,675.0
110001305,2000.0, 36 months,23.88,E,E2,10+ years,OWN,65000.0,Jun-2017,vacation,2.95,720.0
90279215,15000.0, 60 months,24.49,E,E3,1 year,MORTGAGE,55000.0,Sep-2016,debt_consolidation,24.22,665.0
103327182,35000.0, 36 months,25.49,E,E4,7 years,MORTGAGE,38500.0,Mar-2017,debt_consolidation,45.92,685.0
40440172,12450.0, 60 months,19.99,E,E3,3 years,RENT,25000.0,Feb-2015,debt_consolidation,33.03,670.0
5797435,12000.0, 60 months,21.98,E,E4,10+ years,MORTGAGE,85000.0,Jun-2013,credit_card,14.26,660.0
12597292,21100.0, 60 months,19.99,E,E1,3 years,MORTGAGE,164000.0,Mar-2014,debt_consolidation,11.49,675.0
87023830,26250.0, 36 months,25.29,E,E5,10+ years,RENT,65000.0,Aug-2016,credit_card,34.71,690.0
5146699,19800.0, 60 months,22.47,E,E5,5 years,MORTGAGE,50000.0,May-2013,debt_consolidation,30.13,690.0
57227364,28000.0, 60 months,18.25,E,E1,2 years,OWN,180000.0,Aug-2015,debt_consolidation,10.24,660.0
100016250,5000.0, 36 months,22.74,E,E1,4 years,OWN,29000.0,Mar-2017,debt_consolidation,31.54,675.0
63329728,20000.0, 60 months,18.2,E,E1,4 years,MORTGAGE,80000.0,Nov-2015,debt_consolidation,35.81,670.0
77219244,10075.0, 36 months,20.75,E,E2,8 years,RENT,40000.0,Apr-2016,credit_card,23.74,670.0
85241215,16500.0, 36 months,22.39,E,E1,6 years,MORTGAGE,35000.0,Jul-2016,house,12.24,670.0
61379791,15000.0, 60 months,18.25,E,E1,7 years,RENT,90000.0,Oct-2015,debt_consolidation,16.96,695.0
85536092,25000.0, 60 months,24.49,E,E3,9 years,MORTGAGE,73912.0,Jul-2016,home_improvement,1.25,725.0
132763656,10700.0, 36 months,23.87,E,E2,6 years,RENT,96000.0,May-2018,debt_consolidation,21.65,670.0
78489084,2875.0, 36 months,22.35,E,E2,10+ years,RENT,42000.0,May-2016,house,13.83,660.0
91874218,35000.0, 60 months,26.24,E,E5,10+ years,MORTGAGE,90000.0,Nov-2016,debt_consolidation,27.11,705.0
103473732,24000.0, 36 months,22.74,E,E1,2 years,RENT,54600.0,Mar-2017,debt_consolidation,15.32,700.0
27620344,15600.0, 60 months,22.74,E,E1,6 years,MORTGAGE,45000.0,Dec-2016,home_improvement,28.21,680.0
46568449,11700.0, 60 months,18.25,E,E1,10+ years,MORTGAGE,40000.0,Apr-2015,debt_consolidation,21.84,695.0
52046611,32800.0, 60 months,19.19,E,E3,3 years,OWN,400000.0,Jul-2015,debt_consolidation,16.6,685.0
86634088,10000.0, 60 months,22.39,E,E1,< 1 year,RENT,54080.0,Aug-2016,debt_consolidation,13.14,685.0
96209467,25350.0, 60 months,26.24,E,E5,10+ years,MORTGAGE,85000.0,Jan-2017,debt_consolidation,25.19,705.0
71757742,18000.0, 60 months,19.99,E,E1,10+ years,RENT,46000.0,Mar-2016,debt_consolidation,34.86,670.0
12347357,30000.0, 60 months,19.99,E,E1,6 years,RENT,99000.0,Feb-2014,debt_consolidation,22.85,670.0
1082215,4800.0, 60 months,19.42,E,E3,< 1 year,RENT,45760.0,Jan-2012,debt_consolidation,4.67,665.0
118191769,12000.0, 36 months,25.82,E,E4,,RENT,39000.0,Sep-2017,debt_consolidation,28.34,685.0
