vintage_month,months_on_book,cohort_loans,cumulative_defaults,cum_default_rate_pct
2012-12,10,8,1.0,12.5
2012-12,11,8,1.0,12.5
2012-12,12,8,1.0,12.5
2012-12,13,8,1.0,12.5
2012-12,14,8,1.0,12.5
2012-12,15,8,1.0,12.5
2012-12,16,8,1.0,12.5
2012-12,17,8,1.0,12.5
2012-12,18,8,1.0,12.5
2012-12,19,8,1.0,12.5
2012-12,20,8,1.0,12.5
2012-12,21,8,1.0,12.5
2012-12,22,8,1.0,12.5
2012-12,23,8,1.0,12.5
2012-12,24,8,1.0,12.5
2012-12,25,8,1.0,12.5
2012-12,26,8,1.0,12.5
2012-12,27,8,2.0,25.0
2012-12,28,8,2.0,25.0
2012-12,29,8,2.0,25.0
2012-12,30,8,2.0,25.0
2012-12,31,8,2.0,25.0
2012-12,32,8,2.0,25.0
2012-12,33,8,2.0,25.0
2012-12,34,8,2.0,25.0
2012-12,35,8,2.0,25.0
2012-12,36,8,2.0,25.0
2012-12,37,8,2.0,25.0
2012-12,38,8,2.0,25.0
2012-12,39,8,2.0,25.0
2012-12,40,8,2.0,25.0
2012-12,41,8,2.0,25.0
2012-12,42,8,2.0,25.0
2012-12,43,8,2.0,25.0
2012-12,44,8,2.0,25.0
2012-12,45,8,2.0,25.0
2012-12,46,8,2.0,25.0
2012-12,47,8,2.0,25.0
2012-12,48,8,2.0,25.0
2012-12,49,8,2.0,25.0
2012-12,50,8,2.0,25.0
2012-12,51,8,2.0,25.0
2012-12,52,8,2.0,25.0
2012-12,53,8,2.0,25.0
2012-12,54,8,2.0,25.0
2012-12,55,8,2.0,25.0
2012-12,56,8,2.0,25.0
2012-12,57,8,2.0,25.0
2012-12,58,8,2.0,25.0
2012-12,59,8,2.0,25.0
2012-12,60,8,2.0,25.0
2013-01,1,12,0.0,0.0
2013-01,2,12,0.0,0.0
2013-01,3,12,0.0,0.0
2013-01,4,12,0.0,0.0
2013-01,5,12,0.0,0.0
2013-01,6,12,0.0,0.0
2013-01,7,12,0.0,0.0
2013-01,8,12,0.0,0.0
2013-01,9,12,0.0,0.0
2013-01,10,12,0.0,0.0
2013-01,11,12,0.0,0.0
2013-01,12,12,0.0,0.0
2013-01,13,12,1.0,8.33
2013-01,14,12,1.0,8.33
2013-01,15,12,1.0,8.33
2013-01,16,12,1.0,8.33
2013-01,17,12,1.0,8.33
2013-01,18,12,1.0,8.33
2013-01,19,12,1.0,8.33
2013-01,20,12,1.0,8.33
2013-01,21,12,1.0,8.33
2013-01,22,12,1.0,8.33
2013-01,23,12,1.0,8.33
2013-01,24,12,1.0,8.33
2013-01,25,12,1.0,8.33
2013-01,26,12,1.0,8.33
2013-01,27,12,1.0,8.33
2013-01,28,12,1.0,8.33
2013-01,29,12,1.0,8.33
2013-01,30,12,1.0,8.33
2013-01,31,12,1.0,8.33
2013-01,32,12,1.0,8.33
2013-01,33,12,1.0,8.33
2013-01,34,12,1.0,8.33
2013-01,35,12,1.0,8.33
2013-01,36,12,1.0,8.33
2013-01,37,12,1.0,8.33
2013-01,38,12,1.0,8.33
2013-01,39,12,1.0,8.33
2013-01,40,12,1.0,8.33
2013-01,41,12,1.0,8.33
2013-01,42,12,1.0,8.33
2013-01,43,12,1.0,8.33
2013-01,44,12,1.0,8.33
2013-01,45,12,1.0,8.33
2013-01,46,12,1.0,8.33
2013-01,47,12,1.0,8.33
2013-01,48,12,1.0,8.33
2013-01,49,12,1.0,8.33
2013-01,50,12,1.0,8.33
2013-01,51,12,1.0,8.33
2013-01,52,12,1.0,8.33
2013-01,53,12,1.0,8.33
2013-01,54,12,1.0,8.33
2013-01,55,12,1.0,8.33
2013-01,56,12,1.0,8.33
2013-01,57,12,1.0,8.33
2013-01,58,12,1.0,8.33
2013-01,59,12,1.0,8.33
2013-01,60,12,1.0,8.33
2013-02,1,9,0.0,0.0
2013-02,2,9,0.0,0.0
2013-02,3,9,0.0,0.0
2013-02,4,9,0.0,0.0
2013-02,5,9,0.0,0.0
2013-02,6,9,0.0,0.0
2013-02,7,9,0.0,0.0
2013-02,8,9,0.0,0.0
2013-02,9,9,1.0,11.11
2013-02,10,9,1.0,11.11
2013-02,11,9,1.0,11.11
2013-02,12,9,1.0,11.11
2013-02,13,9,1.0,11.11
2013-02,14,9,2.0,22.22
2013-02,15,9,2.0,22.22
2013-02,16,9,2.0,22.22
2013-02,17,9,2.0,22.22
2013-02,18,9,3.0,33.33
2013-02,19,9,3.0,33.33
2013-02,20,9,3.0,33.33
2013-02,21,9,3.0,33.33
2013-02,22,9,3.0,33.33
2013-02,23,9,3.0,33.33
2013-02,24,9,3.0,33.33
2013-02,25,9,3.0,33.33
2013-02,26,9,3.0,33.33
2013-02,27,9,3.0,33.33
2013-02,28,9,3.0,33.33
2013-02,29,9,3.0,33.33
2013-02,30,9,3.0,33.33
2013-02,31,9,3.0,33.33
2013-02,32,9,3.0,33.33
2013-02,33,9,3.0,33.33
2013-02,34,9,3.0,33.33
2013-02,35,9,3.0,33.33
2013-02,36,9,3.0,33.33
2013-03,1,17,0.0,0.0
2013-03,2,17,0.0,0.0
2013-03,3,17,0.0,0.0
2013-03,4,17,0.0,0.0
2013-03,5,17,0.0,0.0
2013-03,6,17,0.0,0.0
2013-03,7,17,0.0,0.0
2013-03,8,17,0.0,0.0
2013-03,9,17,0.0,0.0
2013-03,10,17,0.0,0.0
2013-03,11,17,0.0,0.0
2013-03,12,17,0.0,0.0
2013-03,13,17,0.0,0.0
2013-03,14,17,0.0,0.0
2013-03,15,17,0.0,0.0
2013-03,16,17,0.0,0.0
2013-03,17,17,0.0,0.0
2013-03,18,17,0.0,0.0
2013-03,19,17,0.0,0.0
2013-03,20,17,0.0,0.0
2013-03,21,17,0.0,0.0
2013-03,22,17,0.0,0.0
2013-03,23,17,0.0,0.0
2013-03,24,17,0.0,0.0
2013-03,25,17,0.0,0.0
2013-03,26,17,0.0,0.0
2013-03,27,17,0.0,0.0
2013-03,28,17,0.0,0.0
2013-03,29,17,0.0,0.0
2013-03,30,17,0.0,0.0
2013-03,31,17,0.0,0.0
2013-03,32,17,0.0,0.0
2013-03,33,17,0.0,0.0
2013-03,34,17,0.0,0.0
2013-03,35,17,0.0,0.0
2013-03,36,17,0.0,0.0
2013-03,37,17,0.0,0.0
2013-03,38,17,0.0,0.0
2013-03,39,17,0.0,0.0
2013-03,40,17,0.0,0.0
2013-03,41,17,0.0,0.0
2013-03,42,17,0.0,0.0
2013-03,43,17,1.0,5.88
2013-03,44,17,1.0,5.88
2013-03,45,17,1.0,5.88
2013-03,46,17,1.0,5.88
2013-03,47,17,1.0,5.88
2013-03,48,17,1.0,5.88
2013-03,49,17,1.0,5.88
2013-03,50,17,1.0,5.88
2013-03,51,17,1.0,5.88
2013-03,52,17,1.0,5.88
2013-03,53,17,1.0,5.88
2013-03,54,17,1.0,5.88
2013-03,55,17,1.0,5.88
2013-03,56,17,1.0,5.88
2013-03,57,17,1.0,5.88
2013-03,58,17,1.0,5.88
2013-03,59,17,1.0,5.88
2013-03,60,17,1.0,5.88
2013-04,1,11,0.0,0.0
2013-04,2,11,0.0,0.0
2013-04,3,11,0.0,0.0
2013-04,4,11,0.0,0.0
2013-04,5,11,0.0,0.0
2013-04,6,11,0.0,0.0
2013-04,7,11,0.0,0.0
2013-04,8,11,1.0,9.09
2013-04,9,11,2.0,18.18
2013-04,10,11,2.0,18.18
2013-04,11,11,2.0,18.18
2013-04,12,11,2.0,18.18
2013-04,13,11,2.0,18.18
2013-04,14,11,2.0,18.18
2013-04,15,11,2.0,18.18
2013-04,16,11,2.0,18.18
2013-04,17,11,2.0,18.18
2013-04,18,11,2.0,18.18
2013-04,19,11,2.0,18.18
2013-04,20,11,2.0,18.18
2013-04,21,11,2.0,18.18
2013-04,22,11,2.0,18.18
2013-04,23,11,2.0,18.18
2013-04,24,11,2.0,18.18
2013-04,25,11,2.0,18.18
2013-04,26,11,2.0,18.18
2013-04,27,11,2.0,18.18
2013-04,28,11,2.0,18.18
2013-04,29,11,2.0,18.18
2013-04,30,11,2.0,18.18
2013-04,31,11,2.0,18.18
2013-04,32,11,2.0,18.18
2013-04,33,11,2.0,18.18
2013-04,34,11,2.0,18.18
2013-04,35,11,2.0,18.18
2013-04,36,11,2.0,18.18
2013-04,37,11,2.0,18.18
2013-04,38,11,2.0,18.18
2013-04,39,11,2.0,18.18
2013-04,40,11,2.0,18.18
2013-04,41,11,2.0,18.18
2013-04,42,11,2.0,18.18
2013-04,43,11,2.0,18.18
2013-04,44,11,2.0,18.18
2013-04,45,11,2.0,18.18
2013-04,46,11,2.0,18.18
2013-04,47,11,2.0,18.18
2013-04,48,11,2.0,18.18
2013-04,49,11,2.0,18.18
2013-04,50,11,2.0,18.18
2013-04,51,11,2.0,18.18
2013-04,52,11,2.0,18.18
2013-04,53,11,2.0,18.18
2013-04,54,11,2.0,18.18
2013-04,55,11,2.0,18.18
2013-04,56,11,2.0,18.18
2013-04,57,11,2.0,18.18
2013-04,58,11,2.0,18.18
2013-04,59,11,2.0,18.18
2013-04,60,11,2.0,18.18
2013-05,1,25,0.0,0.0
2013-05,2,25,0.0,0.0
2013-05,3,25,0.0,0.0
2013-05,4,25,1.0,4.0
2013-05,5,25,1.0,4.0
2013-05,6,25,1.0,4.0
2013-05,7,25,2.0,8.0
2013-05,8,25,2.0,8.0
2013-05,9,25,2.0,8.0
2013-05,10,25,2.0,8.0
2013-05,11,25,2.0,8.0
2013-05,12,25,2.0,8.0
2013-05,13,25,2.0,8.0
2013-05,14,25,2.0,8.0
2013-05,15,25,2.0,8.0
2013-05,16,25,2.0,8.0
2013-05,17,25,2.0,8.0
2013-05,18,25,2.0,8.0
2013-05,19,25,2.0,8.0
2013-05,20,25,2.0,8.0
2013-05,21,25,2.0,8.0
2013-05,22,25,2.0,8.0
2013-05,23,25,2.0,8.0
2013-05,24,25,2.0,8.0
2013-05,25,25,2.0,8.0
2013-05,26,25,2.0,8.0
2013-05,27,25,2.0,8.0
2013-05,28,25,2.0,8.0
2013-05,29,25,2.0,8.0
2013-05,30,25,2.0,8.0
2013-05,31,25,2.0,8.0
2013-05,32,25,2.0,8.0
2013-05,33,25,3.0,12.0
2013-05,34,25,3.0,12.0
2013-05,35,25,3.0,12.0
2013-05,36,25,3.0,12.0
2013-05,37,25,3.0,12.0
2013-05,38,25,3.0,12.0
2013-05,39,25,3.0,12.0
2013-05,40,25,3.0,12.0
2013-05,41,25,3.0,12.0
2013-05,42,25,3.0,12.0
2013-05,43,25,3.0,12.0
2013-05,44,25,4.0,16.0
2013-05,45,25,4.0,16.0
2013-05,46,25,4.0,16.0
2013-05,47,25,4.0,16.0
2013-05,48,25,4.0,16.0
2013-05,49,25,4.0,16.0
2013-05,50,25,4.0,16.0
2013-05,51,25,4.0,16.0
2013-05,52,25,5.0,20.0
2013-05,53,25,6.0,24.0
2013-05,54,25,6.0,24.0
2013-05,55,25,6.0,24.0
2013-05,56,25,6.0,24.0
2013-05,57,25,6.0,24.0
2013-05,58,25,6.0,24.0
2013-05,59,25,6.0,24.0
2013-05,60,25,6.0,24.0
2013-06,1,16,0.0,0.0
2013-06,2,16,0.0,0.0
2013-06,3,16,0.0,0.0
2013-06,4,16,1.0,6.25
2013-06,5,16,1.0,6.25
2013-06,6,16,1.0,6.25
2013-06,7,16,1.0,6.25
2013-06,8,16,1.0,6.25
2013-06,9,16,1.0,6.25
2013-06,10,16,1.0,6.25
2013-06,11,16,1.0,6.25
2013-06,12,16,1.0,6.25
2013-06,13,16,1.0,6.25
2013-06,14,16,1.0,6.25
2013-06,15,16,1.0,6.25
2013-06,16,16,1.0,6.25
2013-06,17,16,1.0,6.25
2013-06,18,16,1.0,6.25
2013-06,19,16,1.0,6.25
2013-06,20,16,1.0,6.25
2013-06,21,16,2.0,12.5
2013-06,22,16,2.0,12.5
2013-06,23,16,2.0,12.5
2013-06,24,16,2.0,12.5
2013-06,25,16,2.0,12.5
2013-06,26,16,2.0,12.5
2013-06,27,16,2.0,12.5
2013-06,28,16,2.0,12.5
2013-06,29,16,2.0,12.5
2013-06,30,16,2.0,12.5
2013-06,31,16,2.0,12.5
2013-06,32,16,3.0,18.75
2013-06,33,16,3.0,18.75
2013-06,34,16,5.0,31.25
2013-06,35,16,5.0,31.25
2013-06,36,16,5.0,31.25
2013-06,37,16,5.0,31.25
2013-06,38,16,5.0,31.25
2013-06,39,16,5.0,31.25
2013-06,40,16,5.0,31.25
2013-06,41,16,5.0,31.25
2013-06,42,16,5.0,31.25
2013-06,43,16,5.0,31.25
2013-06,44,16,5.0,31.25
2013-06,45,16,5.0,31.25
2013-06,46,16,5.0,31.25
2013-06,47,16,5.0,31.25
2013-06,48,16,5.0,31.25
2013-06,49,16,5.0,31.25
2013-06,50,16,5.0,31.25
2013-06,51,16,5.0,31.25
2013-06,52,16,5.0,31.25
2013-06,53,16,5.0,31.25
2013-06,54,16,5.0,31.25
2013-06,55,16,5.0,31.25
2013-06,56,16,5.0,31.25
2013-06,57,16,5.0,31.25
2013-06,58,16,5.0,31.25
2013-06,59,16,5.0,31.25
2013-06,60,16,5.0,31.25
2013-07,1,18,0.0,0.0
2013-07,2,18,0.0,0.0
2013-07,3,18,0.0,0.0
2013-07,4,18,0.0,0.0
2013-07,5,18,0.0,0.0
2013-07,6,18,0.0,0.0
2013-07,7,18,0.0,0.0
2013-07,8,18,0.0,0.0
2013-07,9,18,0.0,0.0
2013-07,10,18,0.0,0.0
2013-07,11,18,0.0,0.0
2013-07,12,18,0.0,0.0
2013-07,13,18,1.0,5.56
2013-07,14,18,2.0,11.11
2013-07,15,18,2.0,11.11
2013-07,16,18,2.0,11.11
2013-07,17,18,3.0,16.67
2013-07,18,18,3.0,16.67
2013-07,19,18,3.0,16.67
2013-07,20,18,3.0,16.67
2013-07,21,18,3.0,16.67
2013-07,22,18,3.0,16.67
2013-07,23,18,4.0,22.22
2013-07,24,18,4.0,22.22
2013-07,25,18,4.0,22.22
2013-07,26,18,4.0,22.22
2013-07,27,18,5.0,27.78
2013-07,28,18,5.0,27.78
2013-07,29,18,5.0,27.78
2013-07,30,18,5.0,27.78
2013-07,31,18,5.0,27.78
2013-07,32,18,5.0,27.78
2013-07,33,18,5.0,27.78
2013-07,34,18,6.0,33.33
2013-07,35,18,6.0,33.33
2013-07,36,18,6.0,33.33
2013-07,37,18,6.0,33.33
2013-07,38,18,6.0,33.33
2013-07,39,18,6.0,33.33
2013-07,40,18,6.0,33.33
2013-07,41,18,6.0,33.33
2013-07,42,18,6.0,33.33
2013-07,43,18,6.0,33.33
2013-07,44,18,6.0,33.33
2013-07,45,18,6.0,33.33
2013-07,46,18,6.0,33.33
2013-07,47,18,6.0,33.33
2013-07,48,18,6.0,33.33
2013-07,49,18,6.0,33.33
2013-07,50,18,6.0,33.33
2013-07,51,18,6.0,33.33
2013-07,52,18,6.0,33.33
2013-07,53,18,6.0,33.33
2013-07,54,18,6.0,33.33
2013-07,55,18,6.0,33.33
2013-07,56,18,6.0,33.33
2013-07,57,18,6.0,33.33
2013-07,58,18,6.0,33.33
2013-07,59,18,6.0,33.33
2013-07,60,18,6.0,33.33
2013-08,1,20,0.0,0.0
2013-08,2,20,0.0,0.0
2013-08,3,20,0.0,0.0
2013-08,4,20,0.0,0.0
2013-08,5,20,0.0,0.0
2013-08,6,20,0.0,0.0
2013-08,7,20,0.0,0.0
2013-08,8,20,0.0,0.0
2013-08,9,20,0.0,0.0
2013-08,10,20,0.0,0.0
2013-08,11,20,0.0,0.0
2013-08,12,20,0.0,0.0
2013-08,13,20,1.0,5.0
2013-08,14,20,1.0,5.0
2013-08,15,20,1.0,5.0
2013-08,16,20,1.0,5.0
2013-08,17,20,1.0,5.0
2013-08,18,20,1.0,5.0
2013-08,19,20,1.0,5.0
2013-08,20,20,1.0,5.0
2013-08,21,20,1.0,5.0
2013-08,22,20,2.0,10.0
2013-08,23,20,2.0,10.0
2013-08,24,20,2.0,10.0
2013-08,25,20,2.0,10.0
2013-08,26,20,2.0,10.0
2013-08,27,20,2.0,10.0
2013-08,28,20,3.0,15.0
2013-08,29,20,3.0,15.0
2013-08,30,20,3.0,15.0
2013-08,31,20,3.0,15.0
2013-08,32,20,3.0,15.0
2013-08,33,20,3.0,15.0
2013-08,34,20,4.0,20.0
2013-08,35,20,4.0,20.0
2013-08,36,20,4.0,20.0
2013-08,37,20,5.0,25.0
2013-08,38,20,5.0,25.0
2013-08,39,20,5.0,25.0
2013-08,40,20,5.0,25.0
2013-08,41,20,6.0,30.0
2013-08,42,20,6.0,30.0
2013-08,43,20,6.0,30.0
2013-08,44,20,6.0,30.0
2013-08,45,20,6.0,30.0
2013-08,46,20,6.0,30.0
2013-08,47,20,6.0,30.0
2013-08,48,20,6.0,30.0
2013-08,49,20,6.0,30.0
2013-08,50,20,6.0,30.0
2013-08,51,20,6.0,30.0
2013-08,52,20,6.0,30.0
2013-08,53,20,6.0,30.0
2013-08,54,20,6.0,30.0
2013-08,55,20,6.0,30.0
2013-08,56,20,6.0,30.0
2013-08,57,20,6.0,30.0
2013-08,58,20,6.0,30.0
2013-08,59,20,6.0,30.0
2013-08,60,20,6.0,30.0
2013-09,1,24,0.0,0.0
2013-09,2,24,0.0,0.0
2013-09,3,24,0.0,0.0
2013-09,4,24,0.0,0.0
2013-09,5,24,0.0,0.0
2013-09,6,24,0.0,0.0
2013-09,7,24,0.0,0.0
2013-09,8,24,0.0,0.0
2013-09,9,24,0.0,0.0
2013-09,10,24,0.0,0.0
2013-09,11,24,1.0,4.17
2013-09,12,24,1.0,4.17
2013-09,13,24,1.0,4.17
2013-09,14,24,1.0,4.17
2013-09,15,24,2.0,8.33
2013-09,16,24,2.0,8.33
2013-09,17,24,2.0,8.33
2013-09,18,24,2.0,8.33
2013-09,19,24,3.0,12.5
2013-09,20,24,3.0,12.5
2013-09,21,24,4.0,16.67
2013-09,22,24,4.0,16.67
2013-09,23,24,4.0,16.67
2013-09,24,24,4.0,16.67
2013-09,25,24,4.0,16.67
2013-09,26,24,4.0,16.67
2013-09,27,24,4.0,16.67
2013-09,28,24,5.0,20.83
2013-09,29,24,5.0,20.83
2013-09,30,24,5.0,20.83
2013-09,31,24,5.0,20.83
2013-09,32,24,5.0,20.83
2013-09,33,24,5.0,20.83
2013-09,34,24,5.0,20.83
2013-09,35,24,6.0,25.0
2013-09,36,24,6.0,25.0
2013-09,37,24,6.0,25.0
2013-09,38,24,7.0,29.17
2013-09,39,24,7.0,29.17
2013-09,40,24,7.0,29.17
2013-09,41,24,7.0,29.17
2013-09,42,24,7.0,29.17
2013-09,43,24,7.0,29.17
2013-09,44,24,7.0,29.17
2013-09,45,24,7.0,29.17
2013-09,46,24,7.0,29.17
2013-09,47,24,7.0,29.17
2013-09,48,24,7.0,29.17
2013-09,49,24,7.0,29.17
2013-09,50,24,7.0,29.17
2013-09,51,24,7.0,29.17
2013-09,52,24,7.0,29.17
2013-09,53,24,8.0,33.33
2013-09,54,24,8.0,33.33
2013-09,55,24,8.0,33.33
2013-09,56,24,8.0,33.33
2013-09,57,24,8.0,33.33
2013-09,58,24,8.0,33.33
2013-09,59,24,8.0,33.33
2013-09,60,24,8.0,33.33
2013-10,1,30,0.0,0.0
2013-10,2,30,0.0,0.0
2013-10,3,30,0.0,0.0
2013-10,4,30,0.0,0.0
2013-10,5,30,0.0,0.0
2013-10,6,30,0.0,0.0
2013-10,7,30,0.0,0.0
2013-10,8,30,2.0,6.67
2013-10,9,30,2.0,6.67
2013-10,10,30,2.0,6.67
2013-10,11,30,2.0,6.67
2013-10,12,30,2.0,6.67
2013-10,13,30,2.0,6.67
2013-10,14,30,3.0,10.0
2013-10,15,30,3.0,10.0
2013-10,16,30,3.0,10.0
2013-10,17,30,3.0,10.0
2013-10,18,30,4.0,13.33
2013-10,19,30,5.0,16.67
2013-10,20,30,5.0,16.67
2013-10,21,30,5.0,16.67
2013-10,22,30,6.0,20.0
2013-10,23,30,6.0,20.0
2013-10,24,30,6.0,20.0
2013-10,25,30,7.0,23.33
2013-10,26,30,7.0,23.33
2013-10,27,30,7.0,23.33
2013-10,28,30,7.0,23.33
2013-10,29,30,7.0,23.33
2013-10,30,30,7.0,23.33
2013-10,31,30,7.0,23.33
2013-10,32,30,7.0,23.33
2013-10,33,30,7.0,23.33
2013-10,34,30,7.0,23.33
2013-10,35,30,7.0,23.33
2013-10,36,30,7.0,23.33
2013-10,37,30,7.0,23.33
2013-10,38,30,7.0,23.33
2013-10,39,30,7.0,23.33
2013-10,40,30,7.0,23.33
2013-10,41,30,7.0,23.33
2013-10,42,30,7.0,23.33
2013-10,43,30,7.0,23.33
2013-10,44,30,7.0,23.33
2013-10,45,30,7.0,23.33
2013-10,46,30,7.0,23.33
2013-10,47,30,7.0,23.33
2013-10,48,30,7.0,23.33
2013-10,49,30,7.0,23.33
2013-10,50,30,7.0,23.33
2013-10,51,30,7.0,23.33
2013-10,52,30,7.0,23.33
2013-10,53,30,7.0,23.33
2013-10,54,30,7.0,23.33
2013-10,55,30,7.0,23.33
2013-10,56,30,7.0,23.33
2013-10,57,30,7.0,23.33
2013-10,58,30,7.0,23.33
2013-10,59,30,7.0,23.33
2013-10,60,30,7.0,23.33
2013-11,1,19,0.0,0.0
2013-11,2,19,0.0,0.0
2013-11,3,19,0.0,0.0
2013-11,4,19,1.0,5.26
2013-11,5,19,1.0,5.26
2013-11,6,19,1.0,5.26
2013-11,7,19,1.0,5.26
2013-11,8,19,2.0,10.53
2013-11,9,19,2.0,10.53
2013-11,10,19,2.0,10.53
2013-11,11,19,3.0,15.79
2013-11,12,19,3.0,15.79
2013-11,13,19,3.0,15.79
2013-11,14,19,3.0,15.79
2013-11,15,19,3.0,15.79
2013-11,16,19,3.0,15.79
2013-11,17,19,3.0,15.79
2013-11,18,19,3.0,15.79
2013-11,19,19,3.0,15.79
2013-11,20,19,3.0,15.79
2013-11,21,19,3.0,15.79
2013-11,22,19,3.0,15.79
2013-11,23,19,3.0,15.79
2013-11,24,19,3.0,15.79
2013-11,25,19,3.0,15.79
2013-11,26,19,4.0,21.05
2013-11,27,19,4.0,21.05
2013-11,28,19,4.0,21.05
2013-11,29,19,4.0,21.05
2013-11,30,19,4.0,21.05
2013-11,31,19,4.0,21.05
2013-11,32,19,4.0,21.05
2013-11,33,19,4.0,21.05
2013-11,34,19,4.0,21.05
2013-11,35,19,4.0,21.05
2013-11,36,19,4.0,21.05
2013-11,37,19,4.0,21.05
2013-11,38,19,4.0,21.05
2013-11,39,19,4.0,21.05
2013-11,40,19,4.0,21.05
2013-11,41,19,4.0,21.05
2013-11,42,19,4.0,21.05
2013-11,43,19,4.0,21.05
2013-11,44,19,4.0,21.05
2013-11,45,19,4.0,21.05
2013-11,46,19,4.0,21.05
2013-11,47,19,4.0,21.05
2013-11,48,19,4.0,21.05
2013-11,49,19,5.0,26.32
2013-11,50,19,5.0,26.32
2013-11,51,19,5.0,26.32
2013-11,52,19,5.0,26.32
2013-11,53,19,5.0,26.32
2013-11,54,19,5.0,26.32
2013-11,55,19,5.0,26.32
2013-11,56,19,5.0,26.32
2013-11,57,19,5.0,26.32
2013-11,58,19,5.0,26.32
2013-11,59,19,5.0,26.32
2013-11,60,19,5.0,26.32
2013-12,1,30,0.0,0.0
2013-12,2,30,0.0,0.0
2013-12,3,30,0.0,0.0
2013-12,4,30,0.0,0.0
2013-12,5,30,0.0,0.0
2013-12,6,30,0.0,0.0
2013-12,7,30,0.0,0.0
2013-12,8,30,0.0,0.0
2013-12,9,30,1.0,3.33
2013-12,10,30,1.0,3.33
2013-12,11,30,2.0,6.67
2013-12,12,30,2.0,6.67
2013-12,13,30,2.0,6.67
2013-12,14,30,2.0,6.67
2013-12,15,30,2.0,6.67
2013-12,16,30,3.0,10.0
2013-12,17,30,3.0,10.0
2013-12,18,30,3.0,10.0
2013-12,19,30,3.0,10.0
2013-12,20,30,3.0,10.0
2013-12,21,30,3.0,10.0
2013-12,22,30,3.0,10.0
2013-12,23,30,3.0,10.0
2013-12,24,30,4.0,13.33
2013-12,25,30,4.0,13.33
2013-12,26,30,4.0,13.33
2013-12,27,30,5.0,16.67
2013-12,28,30,5.0,16.67
2013-12,29,30,6.0,20.0
2013-12,30,30,7.0,23.33
2013-12,31,30,7.0,23.33
2013-12,32,30,7.0,23.33
2013-12,33,30,7.0,23.33
2013-12,34,30,7.0,23.33
2013-12,35,30,7.0,23.33
2013-12,36,30,7.0,23.33
2013-12,37,30,7.0,23.33
2013-12,38,30,7.0,23.33
2013-12,39,30,7.0,23.33
2013-12,40,30,7.0,23.33
2013-12,41,30,7.0,23.33
2013-12,42,30,7.0,23.33
2013-12,43,30,7.0,23.33
2013-12,44,30,7.0,23.33
2013-12,45,30,7.0,23.33
2013-12,46,30,7.0,23.33
2013-12,47,30,7.0,23.33
2013-12,48,30,7.0,23.33
2013-12,49,30,7.0,23.33
2013-12,50,30,7.0,23.33
2013-12,51,30,7.0,23.33
2013-12,52,30,7.0,23.33
2013-12,53,30,8.0,26.67
2013-12,54,30,8.0,26.67
2013-12,55,30,8.0,26.67
2013-12,56,30,8.0,26.67
2013-12,57,30,8.0,26.67
2013-12,58,30,8.0,26.67
2013-12,59,30,8.0,26.67
2013-12,60,30,8.0,26.67
2014-01,1,30,0.0,0.0
2014-01,2,30,0.0,0.0
2014-01,3,30,0.0,0.0
2014-01,4,30,0.0,0.0
2014-01,5,30,0.0,0.0
2014-01,6,30,0.0,0.0
2014-01,7,30,1.0,3.33
2014-01,8,30,2.0,6.67
2014-01,9,30,2.0,6.67
2014-01,10,30,2.0,6.67
2014-01,11,30,2.0,6.67
2014-01,12,30,2.0,6.67
2014-01,13,30,3.0,10.0
2014-01,14,30,3.0,10.0
2014-01,15,30,3.0,10.0
2014-01,16,30,3.0,10.0
2014-01,17,30,3.0,10.0
2014-01,18,30,3.0,10.0
2014-01,19,30,4.0,13.33
2014-01,20,30,4.0,13.33
2014-01,21,30,4.0,13.33
2014-01,22,30,4.0,13.33
2014-01,23,30,5.0,16.67
2014-01,24,30,5.0,16.67
2014-01,25,30,5.0,16.67
2014-01,26,30,5.0,16.67
2014-01,27,30,5.0,16.67
2014-01,28,30,5.0,16.67
2014-01,29,30,5.0,16.67
2014-01,30,30,5.0,16.67
2014-01,31,30,5.0,16.67
2014-01,32,30,5.0,16.67
2014-01,33,30,5.0,16.67
2014-01,34,30,5.0,16.67
2014-01,35,30,5.0,16.67
2014-01,36,30,6.0,20.0
2014-01,37,30,6.0,20.0
2014-01,38,30,6.0,20.0
2014-01,39,30,7.0,23.33
2014-01,40,30,7.0,23.33
2014-01,41,30,7.0,23.33
2014-01,42,30,7.0,23.33
2014-01,43,30,7.0,23.33
2014-01,44,30,7.0,23.33
2014-01,45,30,8.0,26.67
2014-01,46,30,8.0,26.67
2014-01,47,30,8.0,26.67
2014-01,48,30,8.0,26.67
2014-01,49,30,8.0,26.67
2014-01,50,30,8.0,26.67
2014-01,51,30,8.0,26.67
2014-01,52,30,8.0,26.67
2014-01,53,30,8.0,26.67
2014-01,54,30,8.0,26.67
2014-01,55,30,8.0,26.67
2014-01,56,30,8.0,26.67
2014-01,57,30,8.0,26.67
2014-01,58,30,8.0,26.67
2014-01,59,30,8.0,26.67
2014-01,60,30,8.0,26.67
2014-02,1,31,0.0,0.0
2014-02,2,31,0.0,0.0
2014-02,3,31,0.0,0.0
2014-02,4,31,0.0,0.0
2014-02,5,31,0.0,0.0
2014-02,6,31,0.0,0.0
2014-02,7,31,1.0,3.23
2014-02,8,31,1.0,3.23
2014-02,9,31,1.0,3.23
2014-02,10,31,2.0,6.45
2014-02,11,31,2.0,6.45
2014-02,12,31,2.0,6.45
2014-02,13,31,2.0,6.45
2014-02,14,31,2.0,6.45
