loan_id,vintage_month,months_on_book,snapshot_month,delinquency_state
94391246,2016-12,8,2017-07,paid_off
93738442,2016-11,1,2016-11,current
93738442,2016-11,2,2016-12,current
93738442,2016-11,3,2017-01,current
93738442,2016-11,4,2017-02,current
93738442,2016-11,5,2017-03,current
93738442,2016-11,6,2017-04,current
93738442,2016-11,7,2017-05,current
93738442,2016-11,8,2017-06,current
93738442,2016-11,9,2017-07,current
93738442,2016-11,10,2017-08,current
93738442,2016-11,11,2017-09,paid_off
68891689,2016-01,1,2016-01,current
68891689,2016-01,2,2016-02,current
68891689,2016-01,3,2016-03,current
68891689,2016-01,4,2016-04,current
68891689,2016-01,5,2016-05,current
68891689,2016-01,6,2016-06,current
68891689,2016-01,7,2016-07,current
68891689,2016-01,8,2016-08,current
68891689,2016-01,9,2016-09,current
68891689,2016-01,10,2016-10,current
68891689,2016-01,11,2016-11,current
68891689,2016-01,12,2016-12,dpd30
68891689,2016-01,13,2017-01,dpd60
68891689,2016-01,14,2017-02,dpd90
68891689,2016-01,15,2017-03,default
87966563,2016-08,1,2016-08,current
87966563,2016-08,2,2016-09,current
87966563,2016-08,3,2016-10,current
87966563,2016-08,4,2016-11,current
87966563,2016-08,5,2016-12,current
87966563,2016-08,6,2017-01,current
87966563,2016-08,7,2017-02,current
87966563,2016-08,8,2017-03,current
87966563,2016-08,9,2017-04,current
87966563,2016-08,10,2017-05,current
87966563,2016-08,11,2017-06,current
87966563,2016-08,12,2017-07,current
87966563,2016-08,13,2017-08,current
87966563,2016-08,14,2017-09,current
87966563,2016-08,15,2017-10,current
87966563,2016-08,16,2017-11,current
87966563,2016-08,17,2017-12,current
87966563,2016-08,18,2018-01,current
87966563,2016-08,19,2018-02,current
87966563,2016-08,20,2018-03,current
87966563,2016-08,21,2018-04,current
87966563,2016-08,22,2018-05,current
87966563,2016-08,23,2018-06,current
87966563,2016-08,24,2018-07,dpd30
87966563,2016-08,25,2018-08,dpd30
87966563,2016-08,26,2018-09,dpd30
87966563,2016-08,27,2018-10,dpd30
87966563,2016-08,28,2018-11,current
87966563,2016-08,29,2018-12,current
87966563,2016-08,30,2019-01,current
87966563,2016-08,31,2019-02,current
87966563,2016-08,32,2019-03,current
87966563,2016-08,33,2019-04,current
87966563,2016-08,34,2019-05,current
87966563,2016-08,35,2019-06,current
87966563,2016-08,36,2019-07,current
87966563,2016-08,37,2019-08,current
87966563,2016-08,38,2019-09,current
87966563,2016-08,39,2019-10,current
87966563,2016-08,40,2019-11,paid_off
120034915,2017-10,1,2017-10,current
120034915,2017-10,2,2017-11,current
120034915,2017-10,3,2017-12,current
120034915,2017-10,4,2018-01,current
120034915,2017-10,5,2018-02,current
120034915,2017-10,6,2018-03,dpd30
120034915,2017-10,7,2018-04,dpd30
120034915,2017-10,8,2018-05,dpd60
120034915,2017-10,9,2018-06,dpd60
120034915,2017-10,10,2018-07,dpd90
120034915,2017-10,11,2018-08,dpd90
120034915,2017-10,12,2018-09,dpd90
120034915,2017-10,13,2018-10,default
142362711,2018-10,1,2018-10,current
142362711,2018-10,2,2018-11,current
142362711,2018-10,3,2018-12,current
142362711,2018-10,4,2019-01,current
142362711,2018-10,5,2019-02,current
142362711,2018-10,6,2019-03,current
142362711,2018-10,7,2019-04,current
142362711,2018-10,8,2019-05,dpd30
142362711,2018-10,9,2019-06,current
142362711,2018-10,10,2019-07,current
142362711,2018-10,11,2019-08,current
142362711,2018-10,12,2019-09,current
142362711,2018-10,13,2019-10,current
142362711,2018-10,14,2019-11,current
142362711,2018-10,15,2019-12,current
142362711,2018-10,16,2020-01,current
142362711,2018-10,17,2020-02,current
142362711,2018-10,18,2020-03,current
142362711,2018-10,19,2020-04,current
142362711,2018-10,20,2020-05,current
142362711,2018-10,21,2020-06,current
142362711,2018-10,22,2020-07,current
142362711,2018-10,23,2020-08,current
142362711,2018-10,24,2020-09,current
142362711,2018-10,25,2020-10,current
142362711,2018-10,26,2020-11,current
142362711,2018-10,27,2020-12,paid_off
768638,2011-06,1,2011-06,current
768638,2011-06,2,2011-07,current
768638,2011-06,3,2011-08,current
768638,2011-06,4,2011-09,current
768638,2011-06,5,2011-10,current
768638,2011-06,6,2011-11,current
768638,2011-06,7,2011-12,current
768638,2011-06,8,2012-01,current
768638,2011-06,9,2012-02,current
768638,2011-06,10,2012-03,current
768638,2011-06,11,2012-04,current
768638,2011-06,12,2012-05,current
768638,2011-06,13,2012-06,current
768638,2011-06,14,2012-07,current
768638,2011-06,15,2012-08,current
768638,2011-06,16,2012-09,current
768638,2011-06,17,2012-10,current
768638,2011-06,18,2012-11,current
768638,2011-06,19,2012-12,current
768638,2011-06,20,2013-01,current
768638,2011-06,21,2013-02,dpd30
768638,2011-06,22,2013-03,current
768638,2011-06,23,2013-04,current
768638,2011-06,24,2013-05,current
768638,2011-06,25,2013-06,current
768638,2011-06,26,2013-07,current
768638,2011-06,27,2013-08,current
768638,2011-06,28,2013-09,current
768638,2011-06,29,2013-10,dpd30
768638,2011-06,30,2013-11,dpd30
768638,2011-06,31,2013-12,current
768638,2011-06,32,2014-01,current
768638,2011-06,33,2014-02,current
768638,2011-06,34,2014-03,current
768638,2011-06,35,2014-04,current
768638,2011-06,36,2014-05,current
124000698,2017-12,1,2017-12,current
124000698,2017-12,2,2018-01,current
124000698,2017-12,3,2018-02,current
124000698,2017-12,4,2018-03,current
124000698,2017-12,5,2018-04,current
124000698,2017-12,6,2018-05,current
124000698,2017-12,7,2018-06,current
124000698,2017-12,8,2018-07,current
124000698,2017-12,9,2018-08,current
124000698,2017-12,10,2018-09,current
124000698,2017-12,11,2018-10,current
124000698,2017-12,12,2018-11,current
124000698,2017-12,13,2018-12,current
124000698,2017-12,14,2019-01,current
124000698,2017-12,15,2019-02,current
124000698,2017-12,16,2019-03,current
124000698,2017-12,17,2019-04,current
124000698,2017-12,18,2019-05,current
124000698,2017-12,19,2019-06,current
124000698,2017-12,20,2019-07,current
124000698,2017-12,21,2019-08,current
124000698,2017-12,22,2019-09,current
124000698,2017-12,23,2019-10,current
124000698,2017-12,24,2019-11,current
124000698,2017-12,25,2019-12,current
124000698,2017-12,26,2020-01,current
124000698,2017-12,27,2020-02,current
124000698,2017-12,28,2020-03,current
124000698,2017-12,29,2020-04,current
124000698,2017-12,30,2020-05,current
124000698,2017-12,31,2020-06,current
124000698,2017-12,32,2020-07,current
124000698,2017-12,33,2020-08,current
124000698,2017-12,34,2020-09,current
124000698,2017-12,35,2020-10,current
124000698,2017-12,36,2020-11,current
41197323,2015-02,1,2015-02,current
41197323,2015-02,2,2015-03,current
41197323,2015-02,3,2015-04,current
41197323,2015-02,4,2015-05,current
41197323,2015-02,5,2015-06,current
41197323,2015-02,6,2015-07,current
41197323,2015-02,7,2015-08,current
41197323,2015-02,8,2015-09,current
41197323,2015-02,9,2015-10,current
41197323,2015-02,10,2015-11,current
41197323,2015-02,11,2015-12,current
41197323,2015-02,12,2016-01,current
41197323,2015-02,13,2016-02,current
41197323,2015-02,14,2016-03,dpd30
41197323,2015-02,15,2016-04,dpd60
41197323,2015-02,16,2016-05,dpd90
41197323,2015-02,17,2016-06,dpd90
41197323,2015-02,18,2016-07,dpd90
41197323,2015-02,19,2016-08,dpd60
41197323,2015-02,20,2016-09,dpd90
41197323,2015-02,21,2016-10,default
106296438,2017-04,1,2017-04,current
106296438,2017-04,2,2017-05,current
106296438,2017-04,3,2017-06,current
106296438,2017-04,4,2017-07,current
106296438,2017-04,5,2017-08,current
106296438,2017-04,6,2017-09,current
106296438,2017-04,7,2017-10,current
106296438,2017-04,8,2017-11,current
106296438,2017-04,9,2017-12,current
106296438,2017-04,10,2018-01,current
106296438,2017-04,11,2018-02,current
106296438,2017-04,12,2018-03,current
106296438,2017-04,13,2018-04,current
106296438,2017-04,14,2018-05,current
106296438,2017-04,15,2018-06,current
106296438,2017-04,16,2018-07,current
106296438,2017-04,17,2018-08,current
106296438,2017-04,18,2018-09,current
106296438,2017-04,19,2018-10,current
106296438,2017-04,20,2018-11,current
106296438,2017-04,21,2018-12,current
106296438,2017-04,22,2019-01,current
106296438,2017-04,23,2019-02,current
106296438,2017-04,24,2019-03,current
106296438,2017-04,25,2019-04,current
106296438,2017-04,26,2019-05,current
106296438,2017-04,27,2019-06,current
106296438,2017-04,28,2019-07,current
106296438,2017-04,29,2019-08,current
106296438,2017-04,30,2019-09,current
106296438,2017-04,31,2019-10,current
106296438,2017-04,32,2019-11,current
106296438,2017-04,33,2019-12,current
106296438,2017-04,34,2020-01,current
106296438,2017-04,35,2020-02,current
106296438,2017-04,36,2020-03,current
39639300,2015-01,1,2015-01,current
39639300,2015-01,2,2015-02,current
39639300,2015-01,3,2015-03,current
39639300,2015-01,4,2015-04,current
39639300,2015-01,5,2015-05,current
39639300,2015-01,6,2015-06,current
39639300,2015-01,7,2015-07,current
39639300,2015-01,8,2015-08,current
39639300,2015-01,9,2015-09,current
39639300,2015-01,10,2015-10,current
39639300,2015-01,11,2015-11,current
39639300,2015-01,12,2015-12,current
39639300,2015-01,13,2016-01,current
39639300,2015-01,14,2016-02,current
39639300,2015-01,15,2016-03,current
39639300,2015-01,16,2016-04,current
39639300,2015-01,17,2016-05,current
39639300,2015-01,18,2016-06,current
39639300,2015-01,19,2016-07,current
39639300,2015-01,20,2016-08,current
39639300,2015-01,21,2016-09,current
39639300,2015-01,22,2016-10,current
39639300,2015-01,23,2016-11,current
39639300,2015-01,24,2016-12,current
39639300,2015-01,25,2017-01,current
39639300,2015-01,26,2017-02,current
39639300,2015-01,27,2017-03,current
39639300,2015-01,28,2017-04,current
39639300,2015-01,29,2017-05,current
39639300,2015-01,30,2017-06,current
39639300,2015-01,31,2017-07,current
39639300,2015-01,32,2017-08,current
39639300,2015-01,33,2017-09,current
39639300,2015-01,34,2017-10,current
39639300,2015-01,35,2017-11,current
39639300,2015-01,36,2017-12,current
67446662,2015-12,1,2015-12,current
67446662,2015-12,2,2016-01,current
67446662,2015-12,3,2016-02,current
67446662,2015-12,4,2016-03,current
67446662,2015-12,5,2016-04,current
67446662,2015-12,6,2016-05,current
67446662,2015-12,7,2016-06,current
67446662,2015-12,8,2016-07,current
67446662,2015-12,9,2016-08,current
67446662,2015-12,10,2016-09,current
67446662,2015-12,11,2016-10,current
67446662,2015-12,12,2016-11,current
67446662,2015-12,13,2016-12,current
67446662,2015-12,14,2017-01,current
67446662,2015-12,15,2017-02,current
67446662,2015-12,16,2017-03,current
67446662,2015-12,17,2017-04,current
67446662,2015-12,18,2017-05,current
67446662,2015-12,19,2017-06,current
67446662,2015-12,20,2017-07,current
67446662,2015-12,21,2017-08,current
67446662,2015-12,22,2017-09,current
67446662,2015-12,23,2017-10,current
67446662,2015-12,24,2017-11,current
67446662,2015-12,25,2017-12,current
67446662,2015-12,26,2018-01,current
67446662,2015-12,27,2018-02,current
67446662,2015-12,28,2018-03,current
67446662,2015-12,29,2018-04,current
67446662,2015-12,30,2018-05,current
67446662,2015-12,31,2018-06,current
67446662,2015-12,32,2018-07,current
67446662,2015-12,33,2018-08,current
67446662,2015-12,34,2018-09,current
67446662,2015-12,35,2018-10,current
67446662,2015-12,36,2018-11,current
67446662,2015-12,37,2018-12,current
67446662,2015-12,38,2019-01,current
67446662,2015-12,39,2019-02,current
67446662,2015-12,40,2019-03,current
67446662,2015-12,41,2019-04,current
67446662,2015-12,42,2019-05,current
67446662,2015-12,43,2019-06,current
67446662,2015-12,44,2019-07,current
67446662,2015-12,45,2019-08,current
67446662,2015-12,46,2019-09,current
67446662,2015-12,47,2019-10,current
67446662,2015-12,48,2019-11,current
67446662,2015-12,49,2019-12,current
67446662,2015-12,50,2020-01,current
67446662,2015-12,51,2020-02,dpd30
67446662,2015-12,52,2020-03,dpd60
67446662,2015-12,53,2020-04,dpd30
67446662,2015-12,54,2020-05,dpd30
67446662,2015-12,55,2020-06,dpd30
67446662,2015-12,56,2020-07,dpd60
67446662,2015-12,57,2020-08,dpd60
67446662,2015-12,58,2020-09,dpd60
67446662,2015-12,59,2020-10,dpd60
67446662,2015-12,60,2020-11,dpd90
65704372,2015-11,1,2015-11,current
65704372,2015-11,2,2015-12,current
65704372,2015-11,3,2016-01,current
65704372,2015-11,4,2016-02,current
65704372,2015-11,5,2016-03,current
65704372,2015-11,6,2016-04,current
65704372,2015-11,7,2016-05,current
65704372,2015-11,8,2016-06,current
65704372,2015-11,9,2016-07,current
65704372,2015-11,10,2016-08,current
65704372,2015-11,11,2016-09,current
65704372,2015-11,12,2016-10,current
65704372,2015-11,13,2016-11,dpd30
65704372,2015-11,14,2016-12,dpd60
65704372,2015-11,15,2017-01,dpd60
65704372,2015-11,16,2017-02,dpd60
65704372,2015-11,17,2017-03,dpd90
65704372,2015-11,18,2017-04,dpd90
65704372,2015-11,19,2017-05,default
90096016,2016-09,1,2016-09,current
90096016,2016-09,2,2016-10,current
90096016,2016-09,3,2016-11,current
90096016,2016-09,4,2016-12,current
90096016,2016-09,5,2017-01,current
90096016,2016-09,6,2017-02,current
90096016,2016-09,7,2017-03,current
90096016,2016-09,8,2017-04,current
90096016,2016-09,9,2017-05,current
90096016,2016-09,10,2017-06,current
90096016,2016-09,11,2017-07,current
90096016,2016-09,12,2017-08,current
90096016,2016-09,13,2017-09,current
90096016,2016-09,14,2017-10,current
90096016,2016-09,15,2017-11,current
90096016,2016-09,16,2017-12,current
90096016,2016-09,17,2018-01,current
90096016,2016-09,18,2018-02,current
90096016,2016-09,19,2018-03,current
90096016,2016-09,20,2018-04,current
90096016,2016-09,21,2018-05,current
90096016,2016-09,22,2018-06,current
90096016,2016-09,23,2018-07,current
90096016,2016-09,24,2018-08,current
90096016,2016-09,25,2018-09,current
90096016,2016-09,26,2018-10,current
90096016,2016-09,27,2018-11,current
90096016,2016-09,28,2018-12,current
90096016,2016-09,29,2019-01,current
90096016,2016-09,30,2019-02,current
90096016,2016-09,31,2019-03,current
90096016,2016-09,32,2019-04,current
90096016,2016-09,33,2019-05,current
90096016,2016-09,34,2019-06,current
90096016,2016-09,35,2019-07,current
90096016,2016-09,36,2019-08,dpd30
83698870,2016-07,1,2016-07,current
83698870,2016-07,2,2016-08,current
83698870,2016-07,3,2016-09,current
83698870,2016-07,4,2016-10,current
83698870,2016-07,5,2016-11,current
83698870,2016-07,6,2016-12,current
83698870,2016-07,7,2017-01,current
83698870,2016-07,8,2017-02,current
83698870,2016-07,9,2017-03,current
83698870,2016-07,10,2017-04,current
83698870,2016-07,11,2017-05,current
83698870,2016-07,12,2017-06,current
83698870,2016-07,13,2017-07,current
83698870,2016-07,14,2017-08,current
83698870,2016-07,15,2017-09,current
83698870,2016-07,16,2017-10,current
83698870,2016-07,17,2017-11,current
83698870,2016-07,18,2017-12,current
83698870,2016-07,19,2018-01,current
83698870,2016-07,20,2018-02,current
83698870,2016-07,21,2018-03,paid_off
66564281,2015-12,1,2015-12,current
66564281,2015-12,2,2016-01,current
66564281,2015-12,3,2016-02,current
66564281,2015-12,4,2016-03,current
66564281,2015-12,5,2016-04,current
66564281,2015-12,6,2016-05,current
66564281,2015-12,7,2016-06,current
66564281,2015-12,8,2016-07,current
66564281,2015-12,9,2016-08,current
66564281,2015-12,10,2016-09,current
66564281,2015-12,11,2016-10,current
66564281,2015-12,12,2016-11,current
66564281,2015-12,13,2016-12,current
66564281,2015-12,14,2017-01,current
66564281,2015-12,15,2017-02,current
66564281,2015-12,16,2017-03,paid_off
66340666,2015-12,1,2015-12,paid_off
43390262,2015-03,1,2015-03,current
43390262,2015-03,2,2015-04,current
43390262,2015-03,3,2015-05,current
43390262,2015-03,4,2015-06,dpd30
43390262,2015-03,5,2015-07,current
43390262,2015-03,6,2015-08,current
43390262,2015-03,7,2015-09,current
43390262,2015-03,8,2015-10,current
43390262,2015-03,9,2015-11,current
43390262,2015-03,10,2015-12,current
43390262,2015-03,11,2016-01,current
43390262,2015-03,12,2016-02,current
43390262,2015-03,13,2016-03,current
43390262,2015-03,14,2016-04,current
43390262,2015-03,15,2016-05,current
43390262,2015-03,16,2016-06,current
43390262,2015-03,17,2016-07,current
43390262,2015-03,18,2016-08,current
43390262,2015-03,19,2016-09,current
43390262,2015-03,20,2016-10,current
43390262,2015-03,21,2016-11,current
43390262,2015-03,22,2016-12,current
43390262,2015-03,23,2017-01,current
43390262,2015-03,24,2017-02,current
43390262,2015-03,25,2017-03,current
43390262,2015-03,26,2017-04,current
43390262,2015-03,27,2017-05,current
43390262,2015-03,28,2017-06,current
43390262,2015-03,29,2017-07,current
43390262,2015-03,30,2017-08,current
43390262,2015-03,31,2017-09,current
43390262,2015-03,32,2017-10,current
43390262,2015-03,33,2017-11,current
43390262,2015-03,34,2017-12,current
43390262,2015-03,35,2018-01,current
43390262,2015-03,36,2018-02,current
43390262,2015-03,37,2018-03,current
43390262,2015-03,38,2018-04,current
43390262,2015-03,39,2018-05,current
43390262,2015-03,40,2018-06,current
43390262,2015-03,41,2018-07,current
43390262,2015-03,42,2018-08,dpd30
43390262,2015-03,43,2018-09,current
43390262,2015-03,44,2018-10,current
43390262,2015-03,45,2018-11,current
43390262,2015-03,46,2018-12,current
43390262,2015-03,47,2019-01,current
43390262,2015-03,48,2019-02,dpd30
43390262,2015-03,49,2019-03,current
43390262,2015-03,50,2019-04,current
43390262,2015-03,51,2019-05,current
43390262,2015-03,52,2019-06,paid_off
126070740,2017-12,1,2017-12,current
126070740,2017-12,2,2018-01,current
126070740,2017-12,3,2018-02,current
126070740,2017-12,4,2018-03,current
126070740,2017-12,5,2018-04,current
126070740,2017-12,6,2018-05,current
126070740,2017-12,7,2018-06,current
126070740,2017-12,8,2018-07,current
126070740,2017-12,9,2018-08,current
126070740,2017-12,10,2018-09,current
126070740,2017-12,11,2018-10,current
126070740,2017-12,12,2018-11,current
126070740,2017-12,13,2018-12,current
126070740,2017-12,14,2019-01,current
126070740,2017-12,15,2019-02,current
126070740,2017-12,16,2019-03,current
126070740,2017-12,17,2019-04,current
126070740,2017-12,18,2019-05,current
126070740,2017-12,19,2019-06,current
126070740,2017-12,20,2019-07,current
126070740,2017-12,21,2019-08,paid_off
90328149,2016-09,1,2016-09,current
90328149,2016-09,2,2016-10,current
90328149,2016-09,3,2016-11,current
90328149,2016-09,4,2016-12,current
90328149,2016-09,5,2017-01,current
90328149,2016-09,6,2017-02,current
90328149,2016-09,7,2017-03,current
90328149,2016-09,8,2017-04,current
90328149,2016-09,9,2017-05,current
90328149,2016-09,10,2017-06,current
90328149,2016-09,11,2017-07,current
90328149,2016-09,12,2017-08,current
90328149,2016-09,13,2017-09,current
90328149,2016-09,14,2017-10,current
90328149,2016-09,15,2017-11,current
90328149,2016-09,16,2017-12,current
90328149,2016-09,17,2018-01,current
90328149,2016-09,18,2018-02,current
90328149,2016-09,19,2018-03,current
90328149,2016-09,20,2018-04,current
90328149,2016-09,21,2018-05,current
90328149,2016-09,22,2018-06,current
90328149,2016-09,23,2018-07,current
90328149,2016-09,24,2018-08,paid_off
22243308,2014-09,1,2014-09,current
22243308,2014-09,2,2014-10,current
22243308,2014-09,3,2014-11,current
22243308,2014-09,4,2014-12,current
22243308,2014-09,5,2015-01,current
22243308,2014-09,6,2015-02,current
22243308,2014-09,7,2015-03,current
22243308,2014-09,8,2015-04,current
22243308,2014-09,9,2015-05,current
22243308,2014-09,10,2015-06,current
22243308,2014-09,11,2015-07,current
22243308,2014-09,12,2015-08,current
22243308,2014-09,13,2015-09,current
22243308,2014-09,14,2015-10,current
22243308,2014-09,15,2015-11,current
22243308,2014-09,16,2015-12,current
22243308,2014-09,17,2016-01,current
22243308,2014-09,18,2016-02,current
22243308,2014-09,19,2016-03,current
22243308,2014-09,20,2016-04,current
22243308,2014-09,21,2016-05,current
22243308,2014-09,22,2016-06,current
22243308,2014-09,23,2016-07,current
22243308,2014-09,24,2016-08,current
22243308,2014-09,25,2016-09,current
22243308,2014-09,26,2016-10,current
22243308,2014-09,27,2016-11,current
22243308,2014-09,28,2016-12,current
22243308,2014-09,29,2017-01,current
22243308,2014-09,30,2017-02,current
22243308,2014-09,31,2017-03,current
22243308,2014-09,32,2017-04,current
22243308,2014-09,33,2017-05,paid_off
66474903,2015-12,1,2015-12,current
66474903,2015-12,2,2016-01,current
66474903,2015-12,3,2016-02,current
66474903,2015-12,4,2016-03,current
66474903,2015-12,5,2016-04,current
66474903,2015-12,6,2016-05,current
66474903,2015-12,7,2016-06,current
66474903,2015-12,8,2016-07,current
66474903,2015-12,9,2016-08,current
66474903,2015-12,10,2016-09,current
66474903,2015-12,11,2016-10,current
66474903,2015-12,12,2016-11,current
66474903,2015-12,13,2016-12,current
66474903,2015-12,14,2017-01,current
66474903,2015-12,15,2017-02,current
66474903,2015-12,16,2017-03,current
66474903,2015-12,17,2017-04,current
66474903,2015-12,18,2017-05,current
66474903,2015-12,19,2017-06,current
66474903,2015-12,20,2017-07,current
66474903,2015-12,21,2017-08,current
66474903,2015-12,22,2017-09,current
66474903,2015-12,23,2017-10,current
66474903,2015-12,24,2017-11,current
66474903,2015-12,25,2017-12,current
66474903,2015-12,26,2018-01,current
66474903,2015-12,27,2018-02,current
66474903,2015-12,28,2018-03,current
66474903,2015-12,29,2018-04,current
66474903,2015-12,30,2018-05,current
66474903,2015-12,31,2018-06,current
66474903,2015-12,32,2018-07,current
66474903,2015-12,33,2018-08,current
66474903,2015-12,34,2018-09,current
66474903,2015-12,35,2018-10,current
66474903,2015-12,36,2018-11,current
66474903,2015-12,37,2018-12,current
66474903,2015-12,38,2019-01,current
66474903,2015-12,39,2019-02,current
66474903,2015-12,40,2019-03,current
66474903,2015-12,41,2019-04,current
66474903,2015-12,42,2019-05,current
66474903,2015-12,43,2019-06,current
66474903,2015-12,44,2019-07,current
66474903,2015-12,45,2019-08,current
66474903,2015-12,46,2019-09,current
66474903,2015-12,47,2019-10,current
66474903,2015-12,48,2019-11,current
66474903,2015-12,49,2019-12,current
66474903,2015-12,50,2020-01,current
66474903,2015-12,51,2020-02,current
66474903,2015-12,52,2020-03,current
66474903,2015-12,53,2020-04,current
66474903,2015-12,54,2020-05,current
66474903,2015-12,55,2020-06,current
66474903,2015-12,56,2020-07,current
66474903,2015-12,57,2020-08,current
66474903,2015-12,58,2020-09,current
66474903,2015-12,59,2020-10,current
66474903,2015-12,60,2020-11,current
119282953,2017-09,1,2017-09,dpd30
119282953,2017-09,2,2017-10,dpd30
119282953,2017-09,3,2017-11,dpd60
119282953,2017-09,4,2017-12,dpd30
119282953,2017-09,5,2018-01,current
119282953,2017-09,6,2018-02,current
119282953,2017-09,7,2018-03,dpd30
119282953,2017-09,8,2018-04,current
119282953,2017-09,9,2018-05,current
119282953,2017-09,10,2018-06,current
119282953,2017-09,11,2018-07,current
119282953,2017-09,12,2018-08,paid_off
56602447,2015-08,1,2015-08,current
56602447,2015-08,2,2015-09,current
56602447,2015-08,3,2015-10,current
56602447,2015-08,4,2015-11,current
56602447,2015-08,5,2015-12,current
56602447,2015-08,6,2016-01,current
56602447,2015-08,7,2016-02,current
56602447,2015-08,8,2016-03,current
56602447,2015-08,9,2016-04,current
56602447,2015-08,10,2016-05,current
56602447,2015-08,11,2016-06,current
56602447,2015-08,12,2016-07,current
56602447,2015-08,13,2016-08,current
56602447,2015-08,14,2016-09,current
56602447,2015-08,15,2016-10,current
56602447,2015-08,16,2016-11,current
56602447,2015-08,17,2016-12,current
56602447,2015-08,18,2017-01,current
56602447,2015-08,19,2017-02,current
56602447,2015-08,20,2017-03,current
56602447,2015-08,21,2017-04,current
56602447,2015-08,22,2017-05,current
56602447,2015-08,23,2017-06,current
56602447,2015-08,24,2017-07,current
56602447,2015-08,25,2017-08,current
56602447,2015-08,26,2017-09,current
56602447,2015-08,27,2017-10,current
56602447,2015-08,28,2017-11,current
56602447,2015-08,29,2017-12,current
56602447,2015-08,30,2018-01,current
56602447,2015-08,31,2018-02,current
56602447,2015-08,32,2018-03,current
56602447,2015-08,33,2018-04,current
56602447,2015-08,34,2018-05,current
56602447,2015-08,35,2018-06,current
56602447,2015-08,36,2018-07,dpd30
56602447,2015-08,37,2018-08,current
56602447,2015-08,38,2018-09,current
56602447,2015-08,39,2018-10,current
56602447,2015-08,40,2018-11,current
56602447,2015-08,41,2018-12,current
56602447,2015-08,42,2019-01,current
56602447,2015-08,43,2019-02,current
56602447,2015-08,44,2019-03,current
56602447,2015-08,45,2019-04,current
56602447,2015-08,46,2019-05,current
56602447,2015-08,47,2019-06,current
56602447,2015-08,48,2019-07,current
56602447,2015-08,49,2019-08,dpd30
56602447,2015-08,50,2019-09,current
56602447,2015-08,51,2019-10,current
56602447,2015-08,52,2019-11,current
56602447,2015-08,53,2019-12,current
56602447,2015-08,54,2020-01,current
56602447,2015-08,55,2020-02,current
56602447,2015-08,56,2020-03,current
56602447,2015-08,57,2020-04,current
56602447,2015-08,58,2020-05,current
56602447,2015-08,59,2020-06,current
56602447,2015-08,60,2020-07,current
79673611,2016-05,1,2016-05,current
79673611,2016-05,2,2016-06,current
79673611,2016-05,3,2016-07,current
79673611,2016-05,4,2016-08,current
79673611,2016-05,5,2016-09,current
79673611,2016-05,6,2016-10,current
79673611,2016-05,7,2016-11,current
79673611,2016-05,8,2016-12,current
79673611,2016-05,9,2017-01,current
79673611,2016-05,10,2017-02,paid_off
72533002,2016-02,1,2016-02,current
72533002,2016-02,2,2016-03,current
72533002,2016-02,3,2016-04,current
72533002,2016-02,4,2016-05,current
72533002,2016-02,5,2016-06,current
72533002,2016-02,6,2016-07,current
72533002,2016-02,7,2016-08,current
72533002,2016-02,8,2016-09,current
72533002,2016-02,9,2016-10,current
72533002,2016-02,10,2016-11,current
72533002,2016-02,11,2016-12,current
72533002,2016-02,12,2017-01,current
72533002,2016-02,13,2017-02,current
72533002,2016-02,14,2017-03,current
72533002,2016-02,15,2017-04,current
72533002,2016-02,16,2017-05,current
72533002,2016-02,17,2017-06,current
72533002,2016-02,18,2017-07,current
72533002,2016-02,19,2017-08,current
72533002,2016-02,20,2017-09,current
72533002,2016-02,21,2017-10,current
72533002,2016-02,22,2017-11,current
72533002,2016-02,23,2017-12,current
72533002,2016-02,24,2018-01,current
72533002,2016-02,25,2018-02,current
72533002,2016-02,26,2018-03,current
72533002,2016-02,27,2018-04,current
72533002,2016-02,28,2018-05,current
72533002,2016-02,29,2018-06,current
72533002,2016-02,30,2018-07,current
72533002,2016-02,31,2018-08,current
72533002,2016-02,32,2018-09,current
72533002,2016-02,33,2018-10,current
72533002,2016-02,34,2018-11,current
72533002,2016-02,35,2018-12,dpd30
72533002,2016-02,36,2019-01,current
72163183,2016-03,1,2016-03,current
72163183,2016-03,2,2016-04,current
72163183,2016-03,3,2016-05,current
72163183,2016-03,4,2016-06,paid_off
124149252,2017-11,1,2017-11,current
124149252,2017-11,2,2017-12,current
124149252,2017-11,3,2018-01,current
124149252,2017-11,4,2018-02,current
124149252,2017-11,5,2018-03,current
124149252,2017-11,6,2018-04,current
124149252,2017-11,7,2018-05,current
124149252,2017-11,8,2018-06,current
124149252,2017-11,9,2018-07,current
124149252,2017-11,10,2018-08,current
124149252,2017-11,11,2018-09,current
124149252,2017-11,12,2018-10,current
124149252,2017-11,13,2018-11,current
124149252,2017-11,14,2018-12,current
124149252,2017-11,15,2019-01,current
124149252,2017-11,16,2019-02,current
124149252,2017-11,17,2019-03,current
124149252,2017-11,18,2019-04,current
124149252,2017-11,19,2019-05,current
124149252,2017-11,20,2019-06,current
124149252,2017-11,21,2019-07,current
124149252,2017-11,22,2019-08,current
124149252,2017-11,23,2019-09,current
124149252,2017-11,24,2019-10,current
124149252,2017-11,25,2019-11,current
124149252,2017-11,26,2019-12,current
124149252,2017-11,27,2020-01,current
124149252,2017-11,28,2020-02,current
124149252,2017-11,29,2020-03,current
